geoid,geoid20,year,denom_total_pop,all_crime_count,all_crime_rate,parti_violent_rate,parti_violent_count,parti_property_rate,parti_property_count,partii_rate,partii_count,_merge
1400000US06037920329,6037920329,2018,5478,401,732.01898,36.509674,20,279.29901,153,416.2103,228,Master only (1)
1400000US06037920330,6037920330,2018,4997,179,358.21494,10.006003,5,136.08165,68,212.12727,106,Master only (1)
1400000US06037920331,6037920331,2018,3793,96,253.09781,13.182178,5,97.548119,37,142.36752,54,Master only (1)
1400000US06037920332,6037920332,2018,2132,53,248.59286,0,0,131.33208,28,117.26079,25,Master only (1)
1400000US06037920334,6037920334,2018,6058,114,188.18092,4.9521294,3,72.631233,44,110.59756,67,Master only (1)
1400000US06037920338,6037920338,2018,5976,59,98.728249,6.6934404,4,43.507362,26,48.527443,29,Master only (1)
1400000US06037920339,6037920339,2018,7799,299,383.38248,12.822157,10,152.58366,119,217.97667,170,Master only (1)
1400000US06037920340,6037920340,2018,4224,107,253.31439,9.469697,4,37.878788,16,205.96591,87,Master only (1)
1400000US06037920341,6037920341,2018,2312,212,916.95502,56.228374,13,134.08304,31,726.64362,168,Master only (1)
1400000US06037920342,6037920342,2018,3517,127,361.10321,25.589991,9,73.926643,26,261.58658,92,Master only (1)
1400000US06037920343,6037920343,2018,3875,126,325.16129,28.387096,11,95.483871,37,201.29033,78,Master only (1)
1400000US06037930400,6037930400,2018,3369,218,647.07629,20.777679,7,136.53903,46,489.75958,165,Master only (1)
1400000US06037980015,6037980015,2018,595,3,50.42017,0,0,33.613445,2,16.806723,1,Master only (1)
1400000US06037980017,6037980017,2018,1188,5,42.087543,0,0,8.4175081,1,33.670033,4,Master only (1)
1400000US06037980025,6037980025,2018,1618,451,2787.3918,166.87268,27,1526.576,247,1093.9431,177,Master only (1)
1400000US06037980031,6037980031,2018,1174,198,1686.5417,187.39352,22,826.23511,97,672.91315,79,Master only (1)
1400000US06037980037,6037980037,2018,2674,62,231.86238,3.7397158,1,59.835453,16,168.28722,45,Master only (1)
1400000US06037980038,6037980038,2018,5542,46,83.002525,3.6088054,2,61.349693,34,18.044027,10,Master only (1)
1400000US06037101110,6037101110,2017,4566,129,282.52301,21.901007,10,131.40605,60,129.21594,59,Master only (1)
1400000US06037101122,6037101122,2017,3064,79,257.83289,9.7911224,3,110.96606,34,137.07571,42,Master only (1)
1400000US06037101220,6037101220,2017,3340,109,326.34732,14.97006,5,143.71257,48,167.66467,56,Master only (1)
1400000US06037101221,6037101221,2017,3289,91,276.67984,33.444817,11,112.4962,37,130.73883,43,Master only (1)
1400000US06037101222,6037101222,2017,2754,93,337.69064,32.679737,9,94.408134,26,210.60275,58,Master only (1)
1400000US06037101300,6037101300,2017,4285,142,331.38855,16.336056,7,182.03033,78,133.02217,57,Master only (1)
1400000US06037101400,6037101400,2017,4089,143,349.71875,7.3367572,3,193.20128,79,149.18073,61,Master only (1)
1400000US06037102103,6037102103,2017,1838,122,663.76495,38.084873,7,310.11969,57,315.56039,58,Master only (1)
1400000US06037102104,6037102104,2017,3677,86,233.88632,21.756866,8,116.94316,43,95.186295,35,Master only (1)
1400000US06037102105,6037102105,2017,1956,51,260.73621,15.337423,3,127.81186,25,112.47443,22,Master only (1)
1400000US06037102107,6037102107,2017,3862,141,365.09579,44.018642,17,168.30658,65,152.77058,59,Master only (1)
1400000US06037103101,6037103101,2017,2532,64,252.76462,35.545025,9,110.58452,28,106.63507,27,Master only (1)
1400000US06037103102,6037103102,2017,4491,187,416.38834,15.586729,7,213.76085,96,184.81407,83,Master only (1)
1400000US06037103201,6037103201,2017,1657,118,712.13037,36.210018,6,343.99518,57,331.92517,55,Master only (1)
1400000US06037103202,6037103202,2017,4015,69,171.85555,19.92528,8,82.19178,33,69.73848,28,Master only (1)
1400000US06037103300,6037103300,2017,3418,138,403.74487,17.554125,6,210.64951,72,175.54126,60,Master only (1)
1400000US06037103401,6037103401,2017,3771,103,273.13708,13.259083,5,129.93901,49,129.93901,49,Master only (1)
1400000US06037103402,6037103402,2017,2957,85,287.45349,30.436253,9,111.59959,33,145.41765,43,Master only (1)
1400000US06037104103,6037104103,2017,3902,112,287.03229,28.190672,11,115.32548,45,143.51614,56,Master only (1)
1400000US06037104105,6037104105,2017,5886,123,208.97044,16.989466,10,71.355759,42,120.62521,71,Master only (1)
1400000US06037104108,6037104108,2017,5126,207,403.82364,35.115101,18,132.65704,68,236.0515,121,Master only (1)
1400000US06037104124,6037104124,2017,4316,28,64.874886,0,0,11.584801,5,53.290085,23,Master only (1)
1400000US06037104201,6037104201,2017,4816,135,280.31561,35.299004,17,87.209305,42,157.80731,76,Master only (1)
1400000US06037104203,6037104203,2017,5530,189,341.77216,41.59132,23,97.649185,54,200.72333,111,Master only (1)
1400000US06037104204,6037104204,2017,3509,196,558.56372,71.245369,25,239.38445,84,247.93388,87,Master only (1)
1400000US06037104310,6037104310,2017,5416,161,297.26736,29.542097,16,132.93944,72,132.93944,72,Master only (1)
1400000US06037104321,6037104321,2017,2664,103,386.63663,45.045044,12,123.87387,33,217.71771,58,Master only (1)
1400000US06037104322,6037104322,2017,3547,246,693.54382,104.31351,37,338.31406,120,250.91626,89,Master only (1)
1400000US06037104401,6037104401,2017,3775,192,508.60928,45.033112,17,209.27153,79,254.30464,96,Master only (1)
1400000US06037104403,6037104403,2017,3297,104,315.43826,57.628147,19,121.32241,40,136.48772,45,Master only (1)
1400000US06037104404,6037104404,2017,3046,112,367.69534,32.829941,10,167.43269,51,167.43269,51,Master only (1)
1400000US06037104500,6037104500,2017,2984,140,469.16891,67.024132,20,164.20912,49,237.93565,71,Master only (1)
1400000US06037104610,6037104610,2017,3501,136,388.46045,42.844902,15,117.1094,41,228.50613,80,Master only (1)
1400000US06037104620,6037104620,2017,3449,107,310.23486,40.591476,14,107.27747,37,162.36591,56,Master only (1)
1400000US06037104701,6037104701,2017,4259,233,547.07678,72.787041,31,169.05377,72,305.23596,130,Master only (1)
1400000US06037104703,6037104703,2017,2260,91,402.65488,22.123894,5,225.66371,51,154.86726,35,Master only (1)
1400000US06037104704,6037104704,2017,4294,170,395.90125,53.56311,23,111.78388,48,230.55426,99,Master only (1)
1400000US06037104821,6037104821,2017,3425,210,613.13867,81.751823,28,318.24817,109,213.13869,73,Master only (1)
1400000US06037104822,6037104822,2017,2664,101,379.12912,26.276276,7,180.18018,48,172.67267,46,Master only (1)
1400000US06037104823,6037104823,2017,2746,40,145.66643,3.6416607,1,76.474869,21,65.549889,18,Master only (1)
1400000US06037104824,6037104824,2017,3060,139,454.24835,39.215687,12,153.59477,47,261.4379,80,Master only (1)
1400000US06037106010,6037106010,2017,3338,243,727.98083,56.920311,19,242.66028,81,428.40024,143,Master only (1)
1400000US06037106020,6037106020,2017,5936,223,375.67386,42.115902,25,154.98653,92,178.57143,106,Master only (1)
1400000US06037106111,6037106111,2017,3430,155,451.89505,23.323616,8,145.7726,50,282.79883,97,Master only (1)
1400000US06037106112,6037106112,2017,5789,254,438.76318,25.911211,15,203.83485,118,209.01711,121,Master only (1)
1400000US06037106113,6037106113,2017,3722,139,373.45514,32.24073,12,185.3842,69,155.8302,58,Master only (1)
1400000US06037106114,6037106114,2017,6342,289,455.6922,58.341217,37,198.67549,126,198.67549,126,Master only (1)
1400000US06037106403,6037106403,2017,3600,256,711.11108,72.222221,26,263.88889,95,375,135,Master only (1)
1400000US06037106405,6037106405,2017,4563,102,223.53714,21.915407,10,85.470085,39,116.15166,53,Master only (1)
1400000US06037106406,6037106406,2017,5626,179,318.16565,15.997156,9,133.30963,75,167.08141,94,Master only (1)
1400000US06037106407,6037106407,2017,3086,80,259.23526,29.163967,9,132.85806,41,97.213219,30,Master only (1)
1400000US06037106408,6037106408,2017,3645,80,219.47874,13.717422,5,85.048012,31,120.7133,44,Master only (1)
1400000US06037106510,6037106510,2017,5519,250,452.98062,32.614605,18,228.30223,126,192.06378,106,Master only (1)
1400000US06037106520,6037106520,2017,5778,239,413.63794,39.80616,23,147.10973,85,221.52994,128,Master only (1)
1400000US06037106603,6037106603,2017,2191,78,356.00183,22.820629,5,196.25742,43,136.92378,30,Master only (1)
1400000US06037106604,6037106604,2017,4882,293,600.16388,83.981972,41,221.22081,108,292.91275,143,Master only (1)
1400000US06037106641,6037106641,2017,2314,91,393.25842,21.607605,5,198.78998,46,172.86084,40,Master only (1)
1400000US06037106642,6037106642,2017,3240,117,361.11111,18.518518,6,228.39507,74,114.19753,37,Master only (1)
1400000US06037106643,6037106643,2017,4697,130,276.7724,17.032148,8,157.54736,74,102.19289,48,Master only (1)
1400000US06037106645,6037106645,2017,3425,120,350.36496,5.839416,2,239.41606,82,105.10949,36,Master only (1)
1400000US06037106646,6037106646,2017,3458,152,439.56042,17.35107,6,208.21284,72,213.99654,74,Master only (1)
1400000US06037106648,6037106648,2017,4393,189,430.22992,56.908718,25,152.51537,67,220.80583,97,Master only (1)
1400000US06037106649,6037106649,2017,2588,72,278.20712,30.911901,8,131.37558,34,115.91963,30,Master only (1)
1400000US06037107010,6037107010,2017,3112,157,504.49872,61.053986,19,173.52185,54,269.92288,84,Master only (1)
1400000US06037107020,6037107020,2017,5644,184,326.00992,30.120481,17,124.02551,70,171.86392,97,Master only (1)
1400000US06037108101,6037108101,2017,2461,63,255.9935,8.1267776,2,186.91589,46,60.950832,15,Master only (1)
1400000US06037108102,6037108102,2017,3605,134,371.70596,13.869625,5,205.27046,74,152.56589,55,Master only (1)
1400000US06037108103,6037108103,2017,3183,85,267.04367,12.566761,4,163.36789,52,91.109016,29,Master only (1)
1400000US06037108104,6037108104,2017,1965,53,269.72009,5.0890584,1,183.2061,36,81.424934,16,Master only (1)
1400000US06037108202,6037108202,2017,6797,152,223.62807,14.712373,10,88.274239,60,120.64146,82,Master only (1)
1400000US06037108203,6037108203,2017,2737,26,94.994522,0,0,18.268177,5,76.726341,21,Master only (1)
1400000US06037108204,6037108204,2017,2857,120,420.021,17.500875,5,220.51103,63,182.00909,52,Master only (1)
1400000US06037109100,6037109100,2017,2851,245,859.3476,56.120659,16,368.29184,105,434.93512,124,Master only (1)
1400000US06037109200,6037109200,2017,2519,140,555.77612,15.879317,4,238.18976,60,301.70703,76,Master only (1)
1400000US06037109300,6037109300,2017,3285,108,328.76712,15.2207,5,182.64841,60,130.89803,43,Master only (1)
1400000US06037109400,6037109400,2017,3663,97,264.81027,10.920011,4,109.20011,40,144.69014,53,Master only (1)
1400000US06037109601,6037109601,2017,5152,200,388.19876,25.23292,13,170.80745,88,192.15839,99,Master only (1)
1400000US06037109603,6037109603,2017,4444,186,418.54184,33.753376,15,171.01711,76,213.77138,95,Master only (1)
1400000US06037109604,6037109604,2017,2900,235,810.34485,100,29,400,116,310.34482,90,Master only (1)
1400000US06037109700,6037109700,2017,4701,202,429.6958,19.144863,9,216.97511,102,193.57584,91,Master only (1)
1400000US06037109800,6037109800,2017,5494,160,291.22681,14.561339,8,149.25374,82,127.41172,70,Master only (1)
1400000US06037111100,6037111100,2017,3028,210,693.5271,39.630119,12,389.69617,118,264.20081,80,Master only (1)
1400000US06037111201,6037111201,2017,3436,184,535.50641,14.551805,5,314.31897,108,206.63562,71,Master only (1)
1400000US06037111202,6037111202,2017,5284,354,669.94702,47.312641,25,376.60864,199,246.02574,130,Master only (1)
1400000US06037111204,6037111204,2017,6245,154,246.59727,9.607686,6,115.29224,72,121.69736,76,Master only (1)
1400000US06037111205,6037111205,2017,4084,152,372.18414,22.037218,9,190.98923,78,159.15768,65,Master only (1)
1400000US06037111206,6037111206,2017,4717,217,460.03815,25.439898,12,277.7189,131,156.87938,74,Master only (1)
1400000US06037111302,6037111302,2017,5330,140,262.66415,18.761726,10,136.9606,73,106.94184,57,Master only (1)
1400000US06037111303,6037111303,2017,5640,281,498.22696,37.234043,21,216.31206,122,242.90781,137,Master only (1)
1400000US06037111304,6037111304,2017,1578,147,931.55896,57.034222,9,500.63373,79,373.89099,59,Master only (1)
1400000US06037111401,6037111401,2017,3695,104,281.46143,16.238159,6,159.67523,59,105.54803,39,Master only (1)
1400000US06037111402,6037111402,2017,4269,171,400.56219,25.767159,11,210.8222,90,161.63036,69,Master only (1)
1400000US06037113101,6037113101,2017,3671,219,596.56769,40.860802,15,315.9902,116,239.71671,88,Master only (1)
1400000US06037113102,6037113102,2017,3031,122,402.50742,23.094688,7,204.55295,62,174.85979,53,Master only (1)
1400000US06037113211,6037113211,2017,3740,128,342.246,24.064171,9,171.123,64,147.05882,55,Master only (1)
1400000US06037113212,6037113212,2017,3369,178,528.34668,35.618877,12,243.39566,82,249.33215,84,Master only (1)
1400000US06037113213,6037113213,2017,4982,241,483.74146,32.115616,16,232.83821,116,218.78763,109,Master only (1)
1400000US06037113231,6037113231,2017,2328,96,412.37112,12.886598,3,176.11684,41,223.36769,52,Master only (1)
1400000US06037113232,6037113232,2017,4265,203,475.96716,44.548653,19,222.74326,95,208.67526,89,Master only (1)
1400000US06037113234,6037113234,2017,4621,200,432.80676,34.624538,16,196.92708,91,201.25514,93,Master only (1)
1400000US06037113235,6037113235,2017,1840,18,97.826088,5.4347825,1,16.304348,3,76.08696,14,Master only (1)
1400000US06037113237,6037113237,2017,4163,225,540.47565,16.814796,7,293.05789,122,228.20082,95,Master only (1)
1400000US06037113238,6037113238,2017,5105,296,579.82373,48.971596,25,215.47502,110,313.41821,160,Master only (1)
1400000US06037113239,6037113239,2017,3124,83,265.68503,19.206146,6,118.4379,37,128.04097,40,Master only (1)
1400000US06037113301,6037113301,2017,2401,851,3544.3564,233.23615,56,2482.2991,596,828.82135,199,Master only (1)
1400000US06037113303,6037113303,2017,4264,318,745.77863,44.559101,19,415.10318,177,286.11633,122,Master only (1)
1400000US06037113322,6037113322,2017,4214,179,424.77457,21.35738,9,201.70859,85,201.70859,85,Master only (1)
1400000US06037113323,6037113323,2017,4356,244,560.14691,22.956841,10,261.70798,114,275.48209,120,Master only (1)
1400000US06037113324,6037113324,2017,1953,53,271.37738,25.601639,5,148.4895,29,97.286224,19,Master only (1)
1400000US06037113423,6037113423,2017,1743,80,458.97876,34.423409,6,177.85428,31,246.7011,43,Master only (1)
1400000US06037113424,6037113424,2017,4270,465,1088.9929,79.62529,34,571.42859,244,437.93912,187,Master only (1)
1400000US06037113425,6037113425,2017,1059,50,472.14352,47.214352,5,236.07176,25,188.85741,20,Master only (1)
1400000US06037113426,6037113426,2017,5821,228,391.68527,36.076275,21,190.68889,111,164.92012,96,Master only (1)
1400000US06037113427,6037113427,2017,1096,169,1541.9708,100.36496,11,656.93433,72,784.67151,86,Master only (1)
1400000US06037113428,6037113428,2017,5369,183,340.84558,40.975975,22,165.76643,89,134.10318,72,Master only (1)
1400000US06037115101,6037115101,2017,5205,254,487.99231,17.291067,9,332.37271,173,138.32854,72,Master only (1)
1400000US06037115103,6037115103,2017,3491,119,340.87653,20.051561,7,154.68347,54,163.27699,57,Master only (1)
1400000US06037115104,6037115104,2017,4650,137,294.62366,19.354839,9,148.3871,69,126.88172,59,Master only (1)
1400000US06037115202,6037115202,2017,5088,345,678.06604,60.927673,31,330.18869,168,284.98428,145,Master only (1)
1400000US06037115203,6037115203,2017,3086,155,502.26831,29.163967,9,226.83086,70,246.2735,76,Master only (1)
1400000US06037115204,6037115204,2017,3953,70,177.0807,10.118897,4,88.540352,35,78.421455,31,Master only (1)
1400000US06037115301,6037115301,2017,4524,116,256.41025,4.4208665,2,145.8886,66,106.1008,48,Master only (1)
1400000US06037115302,6037115302,2017,4364,182,417.04858,41.246563,18,132.90559,58,242.89642,106,Master only (1)
1400000US06037115401,6037115401,2017,6405,218,340.3591,24.980484,16,135.83138,87,179.54723,115,Master only (1)
1400000US06037115403,6037115403,2017,3706,119,321.10092,40.474907,15,118.72639,44,161.89963,60,Master only (1)
1400000US06037115404,6037115404,2017,2990,260,869.56525,70.234116,21,377.92642,113,421.40469,126,Master only (1)
1400000US06037117101,6037117101,2017,5269,124,235.33878,11.38736,6,102.48624,54,121.46517,64,Master only (1)
1400000US06037117102,6037117102,2017,2841,96,337.90918,17.599438,5,172.47449,49,147.83527,42,Master only (1)
1400000US06037117201,6037117201,2017,4580,387,844.97815,126.63756,58,301.31006,138,417.03058,191,Master only (1)
1400000US06037117202,6037117202,2017,2594,142,547.41711,42.405552,11,250.57826,65,254.4333,66,Master only (1)
1400000US06037117301,6037117301,2017,4053,119,293.60968,4.9346166,2,150.5058,61,138.16925,56,Master only (1)
1400000US06037117302,6037117302,2017,5363,243,453.10461,39.157188,21,227.48462,122,186.4628,100,Master only (1)
1400000US06037117303,6037117303,2017,3706,167,450.62061,16.189962,6,256.34106,95,178.08958,66,Master only (1)
1400000US06037117404,6037117404,2017,4463,225,504.1452,56.016132,25,253.19292,113,194.93614,87,Master only (1)
1400000US06037117405,6037117405,2017,3620,198,546.9613,63.535912,23,201.65746,73,273.48065,99,Master only (1)
1400000US06037117407,6037117407,2017,3917,177,451.87643,68.930305,27,112.33086,44,270.61526,106,Master only (1)
